keyword,count,cum_count,cum_share
counterfeit,10,132084,0.7410125218796284
joke,10,132094,0.7410686234908667
political_documentary,10,132104,0.7411247251021049
delhi,10,132114,0.7411808267133432
agriculture,10,132124,0.7412369283245814
whiskey,10,132134,0.7412930299358198
tuscany,10,132144,0.7413491315470581
cleaning_lady,10,132154,0.7414052331582963
giant_bird,10,132164,0.7414613347695346
unexpected_happiness,10,132174,0.7415174363807728
algeria,10,132184,0.7415735379920111
lieutenant,10,132194,0.7416296396032495
korean_army,10,132204,0.7416857412144877
air_raid,10,132214,0.741741842825726
seville,10,132224,0.7417979444369642
cottage,10,132234,0.7418540460482025
butterfly,10,132244,0.7419101476594407
hookup,10,132254,0.741966249270679
taiwan,10,132264,0.7420223508819174
song_and_dance,10,132274,0.7420784524931556
chanbara,10,132284,0.7421345541043939
magical_girl,10,132294,0.7421906557156321
live,10,132304,0.7422467573268704
loving,9,132313,0.7422972487769849
insurgence,9,132322,0.7423477402270994
complex,9,132331,0.7423982316772137
tv_host,9,132340,0.7424487231273282
central_and_south_america,9,132349,0.7424992145774426
clock_tower,9,132358,0.7425497060275571
walkie_talkie,9,132367,0.7426001974776716
fur_trapping,9,132376,0.742650688927786
arena,9,132385,0.7427011803779004
multiple_personality,9,132394,0.7427516718280149
stag_night,9,132403,0.7428021632781293
ogre,9,132412,0.7428526547282438
traffic_jam,9,132421,0.7429031461783583
allies,9,132430,0.7429536376284727
dunkirk,9,132439,0.7430041290785871
reconciliation,9,132448,0.7430546205287016
boy_genius,9,132457,0.743105111978816
future_war,9,132466,0.7431556034289305
cowardice,9,132475,0.7432060948790449
d-day,9,132484,0.7432565863291594
armed_robbery,9,132493,0.7433070777792739
industrialist,9,132502,0.7433575692293882
public_humiliation,9,132511,0.7434080606795027
eastern_europe,9,132520,0.7434585521296172
deja_vu,9,132529,0.7435090435797316
city_life,9,132538,0.7435595350298461
adoring,9,132547,0.7436100264799606
beheading,9,132556,0.7436605179300749
pentagram,9,132565,0.7437110093801894
clue,9,132574,0.7437615008303039
disgusted,9,132583,0.7438119922804183
duke,9,132592,0.7438624837305328
collector,9,132601,0.7439129751806471
pacifism,9,132610,0.7439634666307616
conscientious_objector,9,132619,0.7440139580808761
turns_into_animal,9,132628,0.7440644495309905
literary_adaptation,9,132637,0.744114940981105
distrust,9,132646,0.7441654324312195
cheerful,9,132655,0.7442159238813338
old_hollywood,9,132664,0.7442664153314483
product_placement,9,132673,0.7443169067815628
mediterranean,9,132682,0.7443673982316772
caregiver,9,132691,0.7444178896817917
trench_warfare,9,132700,0.744468381131906
spanking,9,132709,0.7445188725820205
junk_food,9,132718,0.744569364032135
aspiring_singer,9,132727,0.7446198554822494
death_of_parent,9,132736,0.7446703469323639
spiritism,9,132745,0.7447208383824784
sex_shop,9,132754,0.7447713298325928
bitterness,9,132763,0.7448218212827072
poem,9,132772,0.7448723127328217
sultan,9,132781,0.7449228041829361
selfishness,9,132790,0.7449732956330506
ex_special_forces,9,132799,0.7450237870831651
bowling,9,132808,0.7450742785332795
hostage_negotiator,9,132817,0.7451247699833939
dormitory,9,132826,0.7451752614335083
pill,9,132835,0.7452257528836228
franco_regime_(francoism),9,132844,0.7452762443337373
adopted_son,9,132853,0.7453267357838517
high_fantasy,9,132862,0.7453772272339662
horror,9,132871,0.7454277186840806
war_photographer,9,132880,0.745478210134195
jock,9,132889,0.7455287015843095
police_academy,9,132898,0.745579193034424
dead_child,9,132907,0.7456296844845384
dead_dog,9,132916,0.7456801759346529
nobel_prize,9,132925,0.7457306673847673
female_spy,9,132934,0.7457811588348817
nuclear_submarine,9,132943,0.7458316502849962
orderly,9,132952,0.7458821417351106
eating_disorder,9,132961,0.7459326331852251
sunlight,9,132970,0.7459831246353396
monologue,9,132979,0.7460336160854539
boxing_trainer,9,132988,0.7460841075355684
extreme_violence,9,132997,0.7461345989856829
secret_passage,9,133006,0.7461850904357973
bare_knuckle_boxing,9,133015,0.7462355818859118
wedding_ceremony,9,133024,0.7462860733360263
speech,9,133033,0.7463365647861406
sisterhood,9,133042,0.7463870562362551
geologist,9,133051,0.7464375476863696
biologist,9,133060,0.746488039136484
notebook,9,133069,0.7465385305865985
urination,9,133078,0.7465890220367128
captivity,9,133087,0.7466395134868273
sex_scandal,9,133096,0.7466900049369418
investigative_journalism,9,133105,0.7467404963870562
press_conference,9,133114,0.7467909878371707
stockholm_syndrome,9,133123,0.7468414792872852
florida_keys,9,133132,0.7468919707373995
gas_mask,9,133141,0.746942462187514
talking_to_animals,9,133150,0.7469929536376285
puerto_rico,9,133159,0.7470434450877429
lifeguard,9,133168,0.7470939365378574
eternal_youth,9,133177,0.7471444279879718
suitor,9,133186,0.7471949194380862
heroic_mission,9,133195,0.7472454108882007
north_dakota,9,133204,0.7472959023383151
astronomer,9,133213,0.7473463937884296
whipping,9,133222,0.7473968852385441
victory,9,133231,0.7474473766886585
exchange_student,9,133240,0.747497868138773
laxative,9,133249,0.7475483595888874
alien_attack,9,133258,0.7475988510390018
pacifist,9,133267,0.7476493424891163
trapped_in_a_house,9,133276,0.7476998339392308
sculpture,9,133285,0.7477503253893452
clock,9,133294,0.7478008168394596
magic_mushroom,9,133303,0.747851308289574
bold,9,133312,0.7479017997396885
unreliable_narrator,9,133321,0.747952291189803
simulation,9,133330,0.7480027826399174
black_lgbt,9,133339,0.7480532740900319
mysticism,9,133348,0.7481037655401463
stockholm,9,133357,0.7481542569902607
garage,9,133366,0.7482047484403752
alien_monster,9,133375,0.7482552398904897
dj,9,133384,0.7483057313406041
research_laboratory,9,133393,0.7483562227907186
hallucinogenic_drug,9,133402,0.748406714240833
paganism,9,133411,0.7484572056909474
ambiguous,9,133420,0.7485076971410619
nanotechnology,9,133429,0.7485581885911763
arbitrary_law,9,133438,0.7486086800412908
childhood_sexual_abuse,9,133447,0.7486591714914053
in-laws,9,133456,0.7487096629415196
bohemian,9,133465,0.7487601543916341
stabbed_to_death,9,133474,0.7488106458417486
ottoman_empire,9,133483,0.748861137291863
dead_parents,9,133492,0.7489116287419775
medical_drama,9,133501,0.748962120192092
deceit,9,133510,0.7490126116422063
overweight,9,133519,0.7490631030923208
one-man_show,9,133528,0.7491135945424353
infatuation,9,133537,0.7491640859925497
maryland,9,133546,0.7492145774426642
covert_operation,9,133555,0.7492650688927786
excalibur,9,133564,0.749315560342893
mascot,9,133573,0.7493660517930075
jewish_american,9,133582,0.7494165432431219
sea_voyage,9,133591,0.7494670346932364
turned_into_animal,9,133600,0.7495175261433509
peter_pan,9,133609,0.7495680175934653
child_custody,9,133618,0.7496185090435797
parole,9,133627,0.7496690004936942
grieving_widower,9,133636,0.7497194919438086
opium,9,133645,0.7497699833939231
tied_up,9,133654,0.7498204748440375
british_prime_minister,9,133663,0.749870966294152
british_soldier,9,133672,0.7499214577442664
daredevil,9,133681,0.7499719491943808
metropolis,9,133690,0.7500224406444953
mining,9,133699,0.7500729320946098
franchise,9,133708,0.7501234235447242
osaka,9,133717,0.7501739149948387
nightmare_becomes_reality,9,133726,0.7502244064449531
claymation,9,133735,0.7502748978950675
space_shuttle,9,133744,0.750325389345182
illegitimate_son,9,133753,0.7503758807952965
gold_digger,9,133762,0.7504263722454109
lost_in_the_woods,9,133771,0.7504768636955254
lighthouse_keeper,9,133780,0.7505273551456397
isolated_island,9,133789,0.7505778465957542
studies,9,133798,0.7506283380458687
puzzle,9,133807,0.7506788294959831
alcatraz_prison,9,133816,0.7507293209460976
political_campaign,9,133825,0.750779812396212
obsessed_fan,9,133834,0.7508303038463264
maverick_cop,9,133843,0.7508807952964409
mossad,9,133852,0.7509312867465554
pervert,9,133861,0.7509817781966698
engaged_couple,9,133870,0.7510322696467843
fear_of_commitment,9,133879,0.7510827610968988
national_security_agency_(nsa),9,133888,0.7511332525470131
jewry,9,133897,0.7511837439971276
korean,9,133906,0.751234235447242
cinematographer,9,133915,0.7512847268973565
summer_job,9,133924,0.751335218347471
dress,9,133933,0.7513857097975853
lost_at_sea,9,133942,0.7514362012476998
myth,9,133951,0.7514866926978143
bachelor_party,9,133960,0.7515371841479287
tv_news_anchor,9,133969,0.7515876755980432
kindergarten,9,133978,0.7516381670481577
vampiress_(female_vampire),9,133987,0.751688658498272
reading,9,133996,0.7517391499483865
1870s,9,134005,0.751789641398501
paternity,9,134014,0.7518401328486154
platonic_love,9,134023,0.7518906242987299
country_club,9,134032,0.7519411157488443
racial_slur,9,134041,0.7519916071989587
health,9,134050,0.7520420986490732
street_riots,9,134059,0.7520925900991876
volkswagen_beetle,9,134068,0.7521430815493021
rural_life,9,134077,0.7521935729994166
soviet_military,9,134086,0.752244064449531
obsessive_compulsive_disorder,9,134095,0.7522945558996454
market,9,134104,0.7523450473497599
romantic_triangle,9,134113,0.7523955387998743
cross_country,9,134122,0.7524460302499888
film_production,9,134131,0.7524965217001033
cape_town,9,134140,0.7525470131502177
aunt_niece_relationship,9,134149,0.7525975046003321
hit_by_a_car,9,134158,0.7526479960504465
havana,9,134167,0.752698487500561
social_services,9,134176,0.7527489789506755
toxic,9,134185,0.7527994704007899
diva,9,134194,0.7528499618509044
science_fiction,9,134203,0.7529004533010188
financial_problem,9,134212,0.7529509447511332
anonymous_letter,9,134221,0.7530014362012477
hood,9,134230,0.7530519276513622
broker,9,134239,0.7531024191014766
wager,9,134248,0.7531529105515911
death_of_lover,9,134257,0.7532034020017054
fan,9,134266,0.7532538934518199
napoleonic_wars,9,134275,0.7533043849019344
manipulation_of_the_media,9,134284,0.7533548763520488
kyoto,9,134293,0.7534053678021633
economic_crisis,9,134302,0.7534558592522778
fandom,9,134311,0.7535063507023921
newspaper_man,9,134320,0.7535568421525066
grim_reaper,9,134329,0.7536073336026211
clumsy_fellow,9,134338,0.7536578250527355
gulf_war,9,134347,0.75370831650285
nobility,9,134356,0.7537588079529645
tarot_cards,9,134365,0.7538092994030788
embezzlement,9,134374,0.7538597908531933
bedroom,9,134383,0.7539102823033077
deceived_husband,9,134392,0.7539607737534222
ghost_ship,9,134401,0.7540112652035367
ritual_sacrifice,9,134410,0.754061756653651
champagne,9,134419,0.7541122481037655
halloween_party,9,134428,0.75416273955388
rocky_mountains,9,134437,0.7542132310039944
porno,9,134446,0.7542637224541089
italian_neo_realism,9,134455,0.7543142139042234
gay_marriage,9,134464,0.7543647053543378
cattle_drive,9,134473,0.7544151968044522
awkwardness,9,134482,0.7544656882545667
morphine,9,134491,0.7545161797046811
foster_parents,9,134500,0.7545666711547956
bahamas,9,134509,0.75461716260491
sanatorium,9,134518,0.7546676540550245
existence,9,134527,0.7547181455051389
gay_history,9,134536,0.7547686369552533
underage_drinking,9,134545,0.7548191284053678
luxury,9,134554,0.7548696198554823
city_portrait,9,134563,0.7549201113055967
deputy,9,134572,0.7549706027557112
head_injury,9,134581,0.7550210942058256
silencer,9,134590,0.75507158565594
animal_abuse,9,134599,0.7551220771060545
killing_a_dog,9,134608,0.755172568556169
drink,9,134617,0.7552230600062834
air_force,9,134626,0.7552735514563979
mall,9,134635,0.7553240429065122
union,9,134644,0.7553745343566267
tent,9,134653,0.7554250258067412
campfire,9,134662,0.7554755172568556
street_war,9,134671,0.7555260087069701
sperm_donor,9,134680,0.7555765001570846
marital_problem,9,134689,0.7556269916071989
webcam,9,134698,0.7556774830573134
idiot,9,134707,0.7557279745074279
cold,9,134716,0.7557784659575423
conversation,9,134725,0.7558289574076568
drug_trip,9,134734,0.7558794488577711
emigration,9,134743,0.7559299403078856
inspiration,9,134752,0.7559804317580001
everglades,9,134761,0.7560309232081145
assumed_identity,9,134770,0.756081414658229
amish,9,134779,0.7561319061083435
short_compilation,9,134788,0.7561823975584578
canoe,9,134797,0.7562328890085723
fear_of_dying,9,134806,0.7562833804586868
metaphor,9,134815,0.7563338719088012
grandmother_grandson_relationship,9,134824,0.7563843633589157
count,9,134833,0.7564348548090302
madman,9,134842,0.7564853462591445
inheritance_fight,9,134851,0.756535837709259
psychological_stress,9,134860,0.7565863291593734
christmas_romance,9,134869,0.7566368206094879
bosnia_and_herzegovina,9,134878,0.7566873120596024
control,9,134887,0.7567378035097168
occupied_france,9,134896,0.7567882949598312
hate_crime,9,134905,0.7568387864099457
eagle,9,134914,0.7568892778600601
post_world_war_i,9,134923,0.7569397693101746
exploring_sexuality,9,134932,0.7569902607602891
chinese_restaurant,9,134941,0.7570407522104035
hitchhiking,9,134950,0.7570912436605179
guru,9,134959,0.7571417351106324
final_exam,9,134968,0.7571922265607468
countess,9,134977,0.7572427180108613
experimental_cinema,9,134986,0.7572932094609757
djinn,9,134995,0.7573437009110902
hagsploitation,9,135004,0.7573941923612046
gunshot,9,135013,0.757444683811319
street_fight,9,135022,0.7574951752614335
algerian_war_(1954-62),9,135031,0.757545666711548
handcuffed,9,135040,0.7575961581616624
reenactment,9,135049,0.7576466496117769
gay_club,9,135058,0.7576971410618913
bestiality,9,135067,0.7577476325120057
alchemy,9,135076,0.7577981239621202
helsinki,9,135085,0.7578486154122347
teaching,9,135094,0.7578991068623491
jewel_thief,9,135103,0.7579495983124636
fan_culture,9,135112,0.7580000897625779
jewel_heist,9,135121,0.7580505812126924
warsaw,9,135130,0.7581010726628069
spinster,9,135139,0.7581515641129213
crook,9,135148,0.7582020555630358
police_interrogation,9,135157,0.7582525470131503
landlord,9,135166,0.7583030384632646
brighton,9,135175,0.7583535299133791
horror_filmmaking,9,135184,0.7584040213634936
cultural_revolution,9,135193,0.758454512813608
sketch_comedy,9,135202,0.7585050042637225
shepherd,9,135211,0.7585554957138368
mysterious_disappearance,9,135220,0.7586059871639513
calcutta,9,135229,0.7586564786140658
innuendo,9,135238,0.7587069700641802
revolutionary,9,135247,0.7587574615142947
joyful,8,135255,0.7588023428032853
dissociative_identity_disorder,8,135263,0.7588472240922759
black_panther_party,8,135271,0.7588921053812665
gnosticism,8,135279,0.7589369866702572
supervillain,8,135287,0.7589818679592478
stockbroker,8,135295,0.7590267492482384
fictitious_country,8,135303,0.759071630537229
depravity,8,135311,0.7591165118262196
blacksmith,8,135319,0.7591613931152102
based_on_theme_park_ride,8,135327,0.7592062744042009
patriarch,8,135335,0.7592511556931915
revenge_motive,8,135343,0.7592960369821822
apparition,8,135351,0.7593409182711728
father_son_reunion,8,135359,0.7593857995601634
epic_battle,8,135367,0.759430680849154
bear_attack,8,135375,0.7594755621381446
cynical,8,135383,0.7595204434271352
parents-in-law,8,135391,0.7595653247161258
stereotype,8,135399,0.7596102060051164
cartoon_donkey,8,135407,0.7596550872941071
coffee_shop,8,135415,0.7596999685830977
jazz_club,8,135423,0.7597448498720883
snowman,8,135431,0.759789731161079
drug_mule,8,135439,0.7598346124500696
another_dimension,8,135447,0.7598794937390602
revolt,8,135455,0.7599243750280508
jail_cell,8,135463,0.7599692563170414
alien_technology,8,135471,0.7600141376060321
getaway_driver,8,135479,0.7600590188950227
ss_(nazi_schutzstaffel),8,135487,0.7601039001840133
political_intrigue,8,135495,0.7601487814730039
adoptive_father,8,135503,0.7601936627619945
wartime,8,135511,0.7602385440509851
personification,8,135519,0.7602834253399757
apprentice,8,135527,0.7603283066289663
sailing_ship,8,135535,0.760373187917957
heist_gone_wrong,8,135543,0.7604180692069477
cosmos,8,135551,0.7604629504959383
xenomorph,8,135559,0.7605078317849289
sand,8,135567,0.7605527130739195
explorer,8,135575,0.7605975943629101
zebra,8,135583,0.7606424756519007
human_android_relationship,8,135591,0.7606873569408913
squirrel,8,135599,0.760732238229882
mammoth,8,135607,0.7607771195188726
prehistoric_man,8,135615,0.7608220008078632
nazi_germany,8,135623,0.7608668820968538
scissors,8,135631,0.7609117633858444
moral_ambiguity,8,135639,0.760956644674835
beaten_to_death,8,135647,0.7610015259638256
wishes_come_true,8,135655,0.7610464072528162
nepal,8,135663,0.761091288541807
moses,8,135671,0.7611361698307976
bipolar,8,135679,0.7611810511197882
maya_civilization,8,135687,0.7612259324087788
praise,8,135695,0.7612708136977694
estate_agent,8,135703,0.76131569498676
perversion,8,135711,0.7613605762757506
young_heroes,8,135719,0.7614054575647412
school_play,8,135727,0.7614503388537319
candlelight_vigil,8,135735,0.7614952201427225
the_conjuring_universe,8,135743,0.7615401014317131
tears,8,135751,0.7615849827207037
candle,8,135759,0.7616298640096943
preparatory_school,8,135767,0.761674745298685
kids_on_their_own,8,135775,0.7617196265876756
female_journalist,8,135783,0.7617645078766662
training_camp,8,135791,0.7618093891656569
aunt_nephew_relationship,8,135799,0.7618542704546475
professional_assassin,8,135807,0.7618991517436381
playful,8,135815,0.7619440330326287
boot_camp,8,135823,0.7619889143216193
nightclub_owner,8,135831,0.7620337956106099
lunatic_asylum,8,135839,0.7620786768996005
medication,8,135847,0.7621235581885911
bathing,8,135855,0.7621684394775818
pharaoh,8,135863,0.7622133207665724
sidekick,8,135871,0.762258202055563
boat_chase,8,135879,0.7623030833445537
toxic_masculinity,8,135887,0.7623479646335443
nuclear_threat,8,135895,0.7623928459225349
diet,8,135903,0.7624377272115255
poor,8,135911,0.7624826085005162
recovering_addict,8,135919,0.7625274897895068
homeland,8,135927,0.7625723710784974
female_warrior,8,135935,0.762617252367488
louvre_museum,8,135943,0.7626621336564786
saving_christmas,8,135951,0.7627070149454692
foreign_legion,8,135959,0.7627518962344598
nile,8,135967,0.7627967775234504
first_kiss,8,135975,0.7628416588124411
dead,8,135983,0.7628865401014318
arms_deal,8,135991,0.7629314213904224
secret_base,8,135999,0.762976302679413
paramedic,8,136007,0.7630211839684036
missing_son,8,136015,0.7630660652573942
former_best_friend,8,136023,0.7631109465463848
hopeless,8,136031,0.7631558278353754
street_life,8,136039,0.7632007091243661
heat,8,136047,0.7632455904133567
machinegun,8,136055,0.7632904717023473
evil_stepmother,8,136063,0.7633353529913379
cambodia,8,136071,0.7633802342803285
coney_island,8,136079,0.7634251155693191
good_cop_bad_cop,8,136087,0.7634699968583097
story_within_the_story,8,136095,0.7635148781473003
cure,8,136103,0.7635597594362911
publicity,8,136111,0.7636046407252817
world_champion,8,136119,0.7636495220142723
rock_climbing,8,136127,0.7636944033032629
legacy,8,136135,0.7637392845922535
ritual_murder,8,136143,0.7637841658812441
wine_drinking,8,136151,0.7638290471702347
summer_romance,8,136159,0.7638739284592253
lost_love,8,136167,0.763918809748216
karaoke,8,136175,0.7639636910372066
leech,8,136183,0.7640085723261972
airplane_accident,8,136191,0.7640534536151878
dare,8,136199,0.7640983349041784
military_police,8,136207,0.764143216193169
intolerance,8,136215,0.7641880974821597
russian_spy,8,136223,0.7642329787711503
chimp,8,136231,0.764277860060141
persia,8,136239,0.7643227413491316
armageddon,8,136247,0.7643676226381222
nude_swimming,8,136255,0.7644125039271128
missing_parent,8,136263,0.7644573852161034
mountain_village,8,136271,0.764502266505094
uninvited_guest,8,136279,0.7645471477940846
boogeyman,8,136287,0.7645920290830752
long_lost_relative,8,136295,0.7646369103720659
blast,8,136303,0.7646817916610565
jukebox_musical,8,136311,0.7647266729500471
ghost_hunting,8,136319,0.7647715542390378
danger_of_life,8,136327,0.7648164355280284
construction,8,136335,0.764861316817019
pearl_harbor,8,136343,0.7649061981060096
old_testament,8,136351,0.7649510793950002
buddhist_monk,8,136359,0.7649959606839909
female_writer,8,136367,0.7650408419729815
lycanthrope,8,136375,0.7650857232619721
newborn_baby,8,136383,0.7651306045509627
tramp,8,136391,0.7651754858399533
national_guard,8,136399,0.7652203671289439
ransom_demand,8,136407,0.7652652484179345
blackface,8,136415,0.7653101297069251
masked_ball,8,136423,0.7653550109959159
runaway_teen,8,136431,0.7653998922849065
night_watchman,8,136439,0.7654447735738971
devil's_son,8,136447,0.7654896548628877
person_on_fire,8,136455,0.7655345361518783
deadly,8,136463,0.7655794174408689
crooked_lawyer,8,136471,0.7656242987298595
ninja_fighter,8,136479,0.7656691800188501
notre_dame_cathedral,8,136487,0.7657140613078408
recreational_vehicle,8,136495,0.7657589425968314
abusive_mother,8,136503,0.765803823885822
media_manipulation,8,136511,0.7658487051748126
rogue_agent,8,136519,0.7658935864638032
failing_marriage,8,136527,0.7659384677527938
only_child,8,136535,0.7659833490417844
government_conspiracy,8,136543,0.766028230330775
bank_manager,8,136551,0.7660731116197658
bank_vault,8,136559,0.7661179929087564
10th_century,8,136567,0.766162874197747
hand_grenade,8,136575,0.7662077554867376
divorced,8,136583,0.7662526367757282
virtual_world,8,136591,0.7662975180647188
cobra,8,136599,0.7663423993537094
music_competition,8,136607,0.7663872806427
vibrant,8,136615,0.7664321619316907
provocative,8,136623,0.7664770432206813
near-death_experience,8,136631,0.7665219245096719
sunglasses,8,136639,0.7665668057986625
congress,8,136647,0.7666116870876531
transplantation,8,136655,0.7666565683766438
tale,8,136663,0.7667014496656344
farm_life,8,136671,0.766746330954625
adult_as_a_child,8,136679,0.7667912122436157
dungeon,8,136687,0.7668360935326063
binoculars,8,136695,0.7668809748215969
entity,8,136703,0.7669258561105875
flower_shop,8,136711,0.7669707373995781
festival,8,136719,0.7670156186885687
puzzle_box,8,136727,0.7670604999775593
perfectionist,8,136735,0.7671053812665499
day_in_a_life,8,136743,0.7671502625555406
drawing,8,136751,0.7671951438445312
florence,8,136759,0.7672400251335219
male_masturbation,8,136767,0.7672849064225125
peer_pressure,8,136775,0.7673297877115031
child_molester,8,136783,0.7673746690004937
disorder,8,136791,0.7674195502894843
art_house,8,136799,0.7674644315784749
airship,8,136807,0.7675093128674656
love-hate_relationship,8,136815,0.7675541941564562
chemist,8,136823,0.7675990754454468
geek,8,136831,0.7676439567344374
honesty,8,136839,0.767688838023428
rope,8,136847,0.7677337193124186
passenger,8,136855,0.7677786006014092
emergency,8,136863,0.7678234818903998
movie_theater,8,136871,0.7678683631793906
starting_over,8,136879,0.7679132444683812
ghost_town,8,136887,0.7679581257573718
rugby,8,136895,0.7680030070463624
doomed_man,8,136903,0.768047888335353
20th_century,8,136911,0.7680927696243436
framed,8,136919,0.7681376509133342
sunrise,8,136927,0.7681825322023248
autobiographical,8,136935,0.7682274134913155
wagon_train,8,136943,0.7682722947803061
bed,8,136951,0.7683171760692967
governance,8,136959,0.7683620573582873
3d_animation,8,136967,0.7684069386472779
beauty_salon,8,136975,0.7684518199362685
breakdance,8,136983,0.7684967012252591
katana_sword,8,136991,0.7685415825142498
audio_tape,8,136999,0.7685864638032405
ballet_school,8,137007,0.7686313450922311
burma,8,137015,0.7686762263812217
getaway,8,137023,0.7687211076702123
saigon,8,137031,0.7687659889592029
unfaithful_husband,8,137039,0.7688108702481935
art_theft,8,137047,0.7688557515371841
bathroom,8,137055,0.7689006328261747
eye_gouging,8,137063,0.7689455141151654
sex_toy,8,137071,0.768990395404156
road_rage,8,137079,0.7690352766931466
job_promotion,8,137087,0.7690801579821372
cheating_husband,8,137095,0.7691250392711279
animal_killing,8,137103,0.7691699205601185
wave,8,137111,0.7692148018491091
demonstration,8,137119,0.7692596831380998
sister-in-law,8,137127,0.7693045644270904
marine_corps,8,137135,0.769349445716081
internet_chat,8,137143,0.7693943270050716
irish_mob,8,137151,0.7694392082940622
subjective_camera,8,137159,0.7694840895830528
clowning,8,137167,0.7695289708720434
swinging_60s,8,137175,0.769573852161034
jewish_ghetto,8,137183,0.7696187334500247
duty,8,137191,0.7696636147390153
modern_fairy_tale,8,137199,0.769708496028006
set_up,8,137207,0.7697533773169966
church_choir,8,137215,0.7697982586059872
grave_robber,8,137223,0.7698431398949778
freedom_fighter,8,137231,0.7698880211839684
queen_elizabeth_i,8,137239,0.769932902472959
mirror,8,137247,0.7699777837619497
glacier,8,137255,0.7700226650509403
law_student,8,137263,0.7700675463399309
tape_recorder,8,137271,0.7701124276289215
wax_museum,8,137279,0.7701573089179121
john_f._kennedy,8,137287,0.7702021902069027
time_skip,8,137295,0.7702470714958933
skepticism,8,137303,0.7702919527848839
camel,8,137311,0.7703368340738747
phantom,8,137319,0.7703817153628653
sole_survivor,8,137327,0.7704265966518559
innocent,8,137335,0.7704714779408465
kingpin,8,137343,0.7705163592298371
pentagon,8,137351,0.7705612405188277
armored_truck,8,137359,0.7706061218078183
scuba,8,137367,0.7706510030968089
american_football_coach,8,137375,0.7706958843857996
mountaineer,8,137383,0.7707407656747902
witty,8,137391,0.7707856469637808
escape_plan,8,137399,0.7708305282527714
crew,8,137407,0.770875409541762
bullfighting,8,137415,0.7709202908307526
entertainer,8,137423,0.7709651721197432
relationship_sabotage,8,137431,0.7710100534087339
sexual_tension,8,137439,0.7710549346977246
camorra,8,137447,0.7710998159867152
anthropomorphic_animal,8,137455,0.7711446972757058
bad_mother-in-law,8,137463,0.7711895785646964
porn_actress,8,137471,0.771234459853687
elderly_couple,8,137479,0.7712793411426776
killer_shark,8,137487,0.7713242224316682
boys'_boarding_school,8,137495,0.7713691037206588
royal_court,8,137503,0.7714139850096495
portrait,8,137511,0.7714588662986401
armored_car,8,137519,0.7715037475876307
neo_realism,8,137527,0.7715486288766213
lolita,8,137535,0.771593510165612
moor_(terrain),8,137543,0.7716383914546026
smart_car,8,137551,0.7716832727435932
middle_age,8,137559,0.7717281540325838
body_switch,8,137567,0.7717730353215745
piranha,8,137575,0.7718179166105651
cold_case,8,137583,0.7718627978995557
eavesdropping,8,137591,0.7719076791885463
mother-in-law,8,137599,0.7719525604775369
marketing,8,137607,0.7719974417665275
hearing,8,137615,0.7720423230555181
last_will_and_testament,8,137623,0.7720872043445087
press,8,137631,0.7721320856334994
holidays,8,137639,0.77217696692249
death_of_a_loved_one,8,137647,0.7722218482114807
surf,8,137655,0.7722667295004713
music_industry,8,137663,0.7723116107894619
enemies_to_lovers,8,137671,0.7723564920784525
mother_daughter_reunion,8,137679,0.7724013733674431
rowboat,8,137687,0.7724462546564337
liberation_of_hostage,8,137695,0.7724911359454244
flirting,8,137703,0.772536017234415
marooned,8,137711,0.7725808985234056
space_exploration,8,137719,0.7726257798123962
ceremony,8,137727,0.7726706611013868
sick_child,8,137735,0.7727155423903774
napoleon_bonaparte,8,137743,0.772760423679368
jewel,8,137751,0.7728053049683586
estranged_son,8,137759,0.7728501862573494
belfast,8,137767,0.77289506754634
north_ireland,8,137775,0.7729399488353306
conservative,8,137783,0.7729848301243212
celebrity_interview,8,137791,0.7730297114133118
muay_thai,8,137799,0.7730745927023024
unwillingly_pregnant,8,137807,0.773119473991293
austin,8,137815,0.7731643552802836
police_protection,8,137823,0.7732092365692743
bomb_attack,8,137831,0.7732541178582649
tang_dynasty,8,137839,0.7732989991472555
mysterious_man,8,137847,0.7733438804362461
animal_rights,8,137855,0.7733887617252367
korean_american,8,137863,0.7734336430142273
halloween_night,8,137871,0.773478524303218
miscarriage_of_justice,8,137879,0.7735234055922086
college_freshman,8,137887,0.7735682868811993
editor,8,137895,0.7736131681701899
william_shakespeare,8,137903,0.7736580494591805
treasure_hunter,8,137911,0.7737029307481711
villa,8,137919,0.7737478120371617
tycoon,8,137927,0.7737926933261523
workplace,8,137935,0.7738375746151429
marine_biologist,8,137943,0.7738824559041335
street_fighter,8,137951,0.7739273371931242
bosnian_war_(1992-95),8,137959,0.7739722184821148
man_eating_plant,8,137967,0.7740170997711054
run_away,8,137975,0.774061981060096
lost_child,8,137983,0.7741068623490867
coincidence,8,137991,0.7741517436380773
home_front,8,137999,0.7741966249270679
big_game_hunter,8,138007,0.7742415062160585
bath,8,138015,0.7742863875050492
online_hookup,8,138023,0.7743312687940398
french_resistance,8,138031,0.7743761500830304
rape_of_a_male,8,138039,0.774421031372021
pool_billiards,8,138047,0.7744659126610116
initiation,8,138055,0.7745107939500022
newspaper_editor,8,138063,0.7745556752389928
gadget,8,138071,0.7746005565279834
drug,8,138079,0.7746454378169741
sorority_girl,8,138087,0.7746903191059648
conjoined_twins,8,138095,0.7747352003949554
mexican_revolution,8,138103,0.774780081683946
sanitarium,8,138111,0.7748249629729366
delinquency,8,138119,0.7748698442619272
generation_gap,8,138127,0.7749147255509178
