keyword,count,cum_count,cum_share
poacher,64,1734212,0.8301780212583846
blues_music,64,1734276,0.8302086584546216
bike,64,1734340,0.8302392956508585
anniversary,64,1734404,0.8302699328470955
docufiction,64,1734468,0.8303005700433325
weed,64,1734532,0.8303312072395694
shepherd,64,1734596,0.8303618444358064
romantic_drama,64,1734660,0.8303924816320435
bts,64,1734724,0.8304231188282805
urbanism,64,1734788,0.8304537560245174
latin_america,64,1734852,0.8304843932207544
royal_canadian_mounted_police_(mountie),64,1734916,0.8305150304169914
non-narrative,64,1734980,0.8305456676132283
video_games,64,1735044,0.8305763048094653
female_wrestler,64,1735108,0.8306069420057024
fun,64,1735172,0.8306375792019394
multiple_storylines,63,1735235,0.8306677376919851
theme_park,63,1735298,0.8306978961820309
secret_organization,63,1735361,0.8307280546720767
shaman,63,1735424,0.8307582131621225
bunker,63,1735487,0.8307883716521682
stuntman,63,1735550,0.8308185301422141
oslo,63,1735613,0.8308486886322598
metamorphosis,63,1735676,0.8308788471223056
social_injustice,63,1735739,0.8309090056123514
sisterhood,63,1735802,0.8309391641023972
home_video,63,1735865,0.8309693225924429
pet,63,1735928,0.8309994810824888
climate,63,1735991,0.8310296395725345
family_vacation,63,1736054,0.8310597980625803
killing_spree,63,1736117,0.8310899565526261
homage,63,1736180,0.8311201150426719
cousin_cousin_relationship,63,1736243,0.8311502735327176
family_business,63,1736306,0.8311804320227635
chimpanzee,63,1736369,0.8312105905128092
dead_mother,63,1736432,0.831240749002855
argument,63,1736495,0.8312709074929008
african,63,1736558,0.8313010659829466
mannequin,63,1736621,0.8313312244729923
nigeria,63,1736684,0.8313613829630382
labor,63,1736747,0.8313915414530839
psychological_stress,63,1736810,0.8314216999431298
techno,63,1736873,0.8314518584331755
absurdist_humor,63,1736936,0.8314820169232213
leather,63,1736999,0.831512175413267
variety_show,63,1737062,0.8315423339033129
special,63,1737125,0.8315724923933586
contemporary_art,63,1737188,0.8316026508834045
dreamlike,63,1737251,0.8316328093734502
youth_culture,63,1737314,0.831662967863496
new_faces,63,1737377,0.8316931263535418
clit_licking,63,1737440,0.8317232848435875
southern_gospel,63,1737503,0.8317534433336333
super_villain,62,1737565,0.8317831231174879
depressing,62,1737627,0.8318128029013425
bravery,62,1737689,0.8318424826851971
excited,62,1737751,0.8318721624690516
neo-western,62,1737813,0.8319018422529062
telekinesis,62,1737875,0.8319315220367608
music_teacher,62,1737937,0.8319612018206154
vandalism,62,1737999,0.83199088160447
corrupt_politician,62,1738061,0.8320205613883246
volleyball,62,1738123,0.8320502411721791
lighthearted,62,1738185,0.8320799209560337
engineer,62,1738247,0.8321096007398883
slacker,62,1738309,0.8321392805237429
nationalism,62,1738371,0.8321689603075975
talking_dog,62,1738433,0.8321986400914521
secret_service,62,1738495,0.8322283198753067
grieving,62,1738557,0.8322579996591611
pact_with_the_devil,62,1738619,0.8322876794430157
bet,62,1738681,0.8323173592268703
sex_addiction,62,1738743,0.8323470390107249
walking,62,1738805,0.8323767187945795
ex-cop,62,1738867,0.8324063985784341
anarchist,62,1738929,0.8324360783622887
mirror,62,1738991,0.8324657581461432
nursing_home,62,1739053,0.8324954379299978
fiancé,62,1739115,0.8325251177138524
malaysia,62,1739177,0.832554797497707
undocumented_immigrant,62,1739239,0.8325844772815616
danish,62,1739301,0.8326141570654162
lottery,62,1739363,0.8326438368492708
ontario,62,1739425,0.8326735166331253
bourgeoisie,62,1739487,0.8327031964169799
evangelical_christianity,62,1739549,0.8327328762008345
social_thriller,62,1739611,0.8327625559846891
spanish,62,1739673,0.8327922357685437
snowboard,62,1739735,0.8328219155523983
glory_hole,62,1739797,0.8328515953362527
trippy,62,1739859,0.8328812751201073
reality,62,1739921,0.8329109549039619
mixed_media,62,1739983,0.8329406346878165
amor,62,1740045,0.8329703144716711
social_realism,61,1740106,0.8329995155493345
